"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","provenance","sourceRecordId","active"
"LB-LOC-A01F0A85F2AA","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Bint_Jbeil_el-Fawqa-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Bint_Jbeil_el-Fawqa-SR","true"
"LB-LOC-262BD6DD59C8","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Burj-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Burj-SR","true"
"LB-LOC-9CD85B2FA303","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Burj_Qlawiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Burj_Qlawiye","true"
"LB-LOC-ADD909F984CB","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Burj_el-Chemali","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Burj_el-Chemali","true"
"LB-LOC-3DD0AAEA24B1","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Burj_el-Moulouk","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Burj_el-Moulouk","true"
"LB-LOC-D0BF0895ED43","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Chahabiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Chahabiye","true"
"LB-LOC-42DD0D7A489D","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Chaitiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Chaitiye","true"
"LB-LOC-18F1AECED55A","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Chaqra","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Chaqra","true"
"LB-LOC-91D5CD671564","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Debl","","populated-place","34.32560540291505","35.86534861811186","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Debl","true"
"LB-LOC-DC923F159A69","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Deir_Qanoun_Ras_el-Ain","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Deir_Qanoun_Ras_el-Ain","true"
"LB-LOC-279D46872642","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Deir_Qanoun_en-Nahr","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Deir_Qanoun_en-Nahr","true"
"LB-LOC-A15D10812FBE","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Dhor-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Dhor-SR","true"
"LB-LOC-4F6AB88F5F6B","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Hadatha","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Hadatha","true"
"LB-LOC-624BACEF2183","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Hannawiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Hannawiye","true"
"LB-LOC-655B65C60632","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Hannawiye_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Hannawiye_el-Aala","true"
"LB-LOC-B5BEFCBE3EE3","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Houch_Sour","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Houch_Sour","true"
"LB-LOC-47B9F0E32A51","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Houla-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Houla-SR","true"
"LB-LOC-0DAEB6FA2773","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Jbal_el-Botm","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Jbal_el-Botm","true"
"LB-LOC-7B08DE54EC5C","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Jnata","","populated-place","34.327726563415396","35.86459695816441","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Jnata","true"
"LB-LOC-A47DA47BF68C","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Jouaiya","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Jouaiya","true"
"LB-LOC-FA2069EFFB67","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Jouaiya_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Jouaiya_el-Aala","true"
"LB-LOC-FE70DE1A7820","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Jouaiya_et-Tahta","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Jouaiya_et-Tahta","true"
"LB-LOC-31376693838F","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Kfar_Baal","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Kfar_Baal","true"
"LB-LOC-1DB91364FCC8","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Kfar_Dounine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Kfar_Dounine","true"
"LB-LOC-51D7E6BCCD16","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Kfar_Tibnit-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Kfar_Tibnit-SR","true"
"LB-LOC-D3ADE895D1F4","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Kfir","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Kfir","true"
"LB-LOC-32EE783B7A3F","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Kherayeb","","populated-place","34.39368275060562","35.88330045395594","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Kherayeb","true"
"LB-LOC-814553F43F90","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Kseyreh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Kseyreh","true"
"LB-LOC-8882AE4D29E3","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Maachouq","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Maachouq","true"
"LB-LOC-DF9955CE4897","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Mahrouneh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Mahrouneh","true"
"LB-LOC-4DF3E2F0459E","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Majdel_Selm","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Majdel_Selm","true"
"LB-LOC-636B0D473C6F","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Majdel_Zoun-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Majdel_Zoun-SR","true"
"LB-LOC-F29121DF843E","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Majdel_Zoun_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Majdel_Zoun_el-Aala","true"
"LB-LOC-77EDE11EE297","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Mansoura-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Mansoura-SR","true"
"LB-LOC-DFAC11E715B7","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Mansoura_Sour","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Mansoura_Sour","true"
"LB-LOC-D70D1DB295DF","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Mansouri","","populated-place","34.346505569280154","35.89143348900302","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Mansouri","true"
"LB-LOC-B3FF9190DF80","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Maroun_er-Ras-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Maroun_er-Ras-SR","true"
"LB-LOC-468F89CF78A8","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Mazraat_ech-Chamaliye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Mazraat_ech-Chamaliye","true"
"LB-LOC-EF0305955E5F","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Naqoura","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Naqoura","true"
"LB-LOC-F18F9C3D34D0","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Naqoura_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Naqoura_el-Aala","true"
"LB-LOC-396525178B37","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Naqoura_el-Gharbiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Naqoura_el-Gharbiye","true"
"LB-LOC-24322164F78C","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Qana","","populated-place","34.32304621782951","35.86397754849983","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Qana","true"
"LB-LOC-F9440F126924","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Qana_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Qana_el-Fawqa","true"
"LB-LOC-3212FFB34EC9","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Qlayleh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Qlayleh","true"
"LB-LOC-A4793DF224DC","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Rab_Tlatine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Rab_Tlatine","true"
"LB-LOC-1CBAC636F552","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Rachidiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Rachidiye","true"
"LB-LOC-5CB6D8F46221","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Richaf","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Richaf","true"
"LB-LOC-DBCE88B4C517","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Salaa-SR","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Salaa-SR","true"
"LB-LOC-F90ECA621053","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Shamaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Shamaa","true"
"LB-LOC-0992A77AE2FF","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Siddikin","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Siddikin","true"
"LB-LOC-F4BED1FBD01A","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Siddikin_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Siddikin_el-Aala","true"
"LB-LOC-F7A59CB33A3E","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Smaaiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Smaaiye","true"
"LB-LOC-B4D51A6894CE","LB","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","","","","Sour_el-Bahriye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JA|Tyre_Sour|Sour_el-Bahriye","true"
