"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","sourceRecordId","active","provenance"
"LB-LOC-51247","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51247","شبرقية تابت","Chebrqiyet Tabet","","populated-place","33.77958424","35.86716437","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51247","true","[object Object]"
"LB-LOC-51211","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51211","شتورا","Chtaura","","populated-place","33.81558892","35.85692578","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51211","true","[object Object]"
"LB-LOC-51383","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51383","دلهميه","Dalhamiyet Zahleh","","populated-place","33.8159725","35.95838014","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51383","true","[object Object]"
"LB-LOC-51347","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51347","دير الغزال","Deir El-Ghazal","","populated-place","33.82404986","36.04562763","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51347","true","[object Object]"
"LB-LOC-51139","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51139","فرزل","Fourzol","","populated-place","33.86430866","35.94608588","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51139","true","[object Object]"
"LB-LOC-51335","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51335","تل العمارة","Haouch El-Aamara","","populated-place","33.85691681","35.98850531","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51335","true","[object Object]"
"LB-LOC-51329","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51329","حوش الغنم","Haouch El-Ghanam","","populated-place","33.87430902","36.02650908","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51329","true","[object Object]"
"LB-LOC-51251","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51251","حوش الصيادي","Haouch Es-Siyadeh","","populated-place","33.7674649","35.82389112","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51251","true","[object Object]"
"LB-LOC-51317","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51317","حوش حالا","Haouch Hala","","populated-place","33.84733242","35.99231503","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51317","true","[object Object]"
"LB-LOC-51237","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51237","حوش مندره","Haouch Mandara","","populated-place","33.77671564","35.86094282","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51237","true","[object Object]"
"LB-LOC-51264","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51264","قيصر","Haouch Qayssar","","populated-place","33.7615358","35.81422825","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51264","true","[object Object]"
"LB-LOC-51157","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51157","حزرتا","Hazerta","","populated-place","33.875389","35.86691585","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51157","true","[object Object]"
"LB-LOC-51341","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51341","حشمش","Hoshmosh","","populated-place","33.82903513","36.01408329","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51341","true","[object Object]"
"LB-LOC-51224","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51224","جديتا","Jdita","","populated-place","33.81335729","35.84616393","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51224","true","[object Object]"
"LB-LOC-51389","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51389","كفر زبد","Kfarzabad","","populated-place","33.76472315","35.98284372","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51389","true","[object Object]"
"LB-LOC-51184","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51184","كسارة","Ksara","","populated-place","33.82626808","35.89201022","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51184","true","[object Object]"
"LB-LOC-51284","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51284","مجدل عنجر","Majdel Aanjar","","populated-place","33.70979827","35.91398783","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51284","true","[object Object]"
"LB-LOC-51217","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51217","مكسة","Makseh","","populated-place","33.79943002","35.8429013","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51217","true","[object Object]"
"LB-LOC-51371","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51371","مسا","Massa","","populated-place","33.84419719","36.06681689","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51371","true","[object Object]"
"LB-LOC-51185","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51185","الرمطانية","Mazraat Er-Remtaniyeh","","populated-place","33.83624527","35.81743781","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51185","true","[object Object]"
"LB-LOC-51241","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51241","مريجات","Mrayjat Zahleh","","populated-place","33.81099602","35.79845813","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51241","true","[object Object]"
"LB-LOC-51271","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51271","مزرعة زحلة","Mzaraat Zahleh","","populated-place","33.76743881","35.80612111","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51271","true","[object Object]"
"LB-LOC-51151","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51151","نبي ايلا","Nabi Ayla","","populated-place","33.86944666","35.98729351","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51151","true","[object Object]"
"LB-LOC-51354","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51354","ناصرية رزق","Nasriyet Rizk","","populated-place","33.85730008","36.07752026","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51354","true","[object Object]"
"LB-LOC-51287","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51287","ناصرية زحلة","Nasriyet Zahleh","","populated-place","33.75317501","35.85008336","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51287","true","[object Object]"
"LB-LOC-51177","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51177","نيحا زحلة","Niha Zahleh","","populated-place","33.8953696","35.9642923","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51177","true","[object Object]"
"LB-LOC-51257","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51257","وادي الدلم","Ouadi Ed-Delm","","populated-place","33.80105405","35.78566356","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51257","true","[object Object]"
"LB-LOC-51189","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51189","وادي العرايش","Ouadi El-Aarayech","","populated-place","33.87279258","35.90879997","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51189","true","[object Object]"
"LB-LOC-51173","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51173","قاع الريم","Qaa Er-Rim","","populated-place","33.901626","35.89826886","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51173","true","[object Object]"
"LB-LOC-51234","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51234","قب الياس","Qabb Elias","","populated-place","33.77783607","35.83762321","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51234","true","[object Object]"
"LB-LOC-51353","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51353","قوسايا","Qoussaya","","populated-place","33.80082853","36.03467765","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51353","true","[object Object]"
"LB-LOC-51359","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51359","رعيت","Raait","","populated-place","33.83889626","36.04099099","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51359","true","[object Object]"
"LB-LOC-51311","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51311","رياق","Riyaq","","populated-place","33.85240828","36.01890248","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51311","true","[object Object]"
"LB-LOC-51231","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51231","سعدنايل","Saadnayel","","populated-place","33.81698434","35.88540492","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51231","true","[object Object]"
"LB-LOC-51221","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51221","تعلبايا","Taalbaya","","populated-place","33.81090657","35.872026","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51221","true","[object Object]"
"LB-LOC-51227","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51227","تعنايل","Taanayel","","populated-place","33.78874337","35.8784204","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51227","true","[object Object]"
"LB-LOC-51274","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51274","تشفلك اده حوش","Tcheflik Eddé Haouch","","populated-place","33.75592324","35.80496779","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51274","true","[object Object]"
"LB-LOC-51261","LB","LB-GOV-7B1E9DBA436A","LB-DIST-BD4134C26B67","","","51261","تشفلك قيقانو","Tcheflik Qiqano","","populated-place","33.75589252","35.82880911","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","51261","true","[object Object]"
